episode,steps,completed,completion_steps,termination_reason,progress_percent,avg_lateral,std_lateral,max_lateral,avg_course,std_course,max_course,avg_tilt,std_tilt,max_tilt,avg_velocity,avg_action_change,reward
1070,1527,0,0,tilt_error,82.65,0.471622,0.650155,3.690284,0.141161,0.149449,1.570000,0.047397,0.036814,0.368987,3.82,0.128534,14733.17
1071,1,0,0,heading_error,15.43,1.472473,0.000000,1.472473,0.001993,0.000000,0.001993,0.002034,0.000000,0.002034,0.07,0.000000,-582.23
1072,1201,0,0,tilt_error,82.64,0.283244,0.382076,2.285568,0.111532,0.118202,1.570000,0.041589,0.039594,0.370081,3.82,0.136750,17421.95
1073,1,0,0,heading_error,12.91,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001052,0.000000,0.001052,0.06,0.000000,-581.29
1074,1,0,0,heading_error,10.08,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.000682,0.000000,0.000682,0.06,0.000000,-592.38
1075,1,0,0,heading_error,10.08,0.915961,0.000000,0.915961,0.001993,0.000000,0.001993,0.000091,0.000000,0.000091,0.06,0.000000,-592.56
1076,1195,0,0,tilt_error,82.73,0.272384,0.332282,2.240713,0.107591,0.105614,0.516924,0.039589,0.037881,0.360787,3.82,0.109361,18386.57
1077,1198,0,0,tilt_error,82.74,0.251366,0.329334,2.057450,0.106451,0.109495,0.543510,0.039520,0.039102,0.364637,3.82,0.115404,19414.89
1078,1200,0,0,tilt_error,82.79,0.288558,0.369050,2.300074,0.111852,0.111415,0.510533,0.041133,0.038319,0.350158,3.82,0.117418,17754.20
1079,1200,0,0,tilt_error,82.71,0.303449,0.409038,2.130161,0.119682,0.119200,0.556578,0.043747,0.038516,0.351611,3.81,0.124648,17520.75
1080,1199,0,0,tilt_error,82.72,0.298247,0.379751,2.228199,0.114629,0.110590,0.488735,0.042467,0.038253,0.349536,3.82,0.118804,17712.46
1081,1201,0,0,tilt_error,82.68,0.311515,0.414222,2.282217,0.121012,0.115526,0.539554,0.043617,0.037836,0.368396,3.82,0.129665,17544.88
1082,1198,0,0,tilt_error,82.75,0.274859,0.346171,2.288757,0.111996,0.113941,0.531453,0.040863,0.038330,0.351863,3.82,0.126056,18469.73
1083,1197,0,0,tilt_error,82.66,0.253311,0.338178,2.759055,0.105850,0.106984,0.518258,0.039632,0.039040,0.361577,3.82,0.111110,19584.15
1084,1202,0,0,tilt_error,82.71,0.348291,0.526932,2.817554,0.123193,0.124200,0.563704,0.043171,0.037730,0.354665,3.82,0.140130,16927.02
1085,1201,0,0,tilt_error,82.69,0.312576,0.430099,4.014140,0.120238,0.115442,0.516548,0.043193,0.038207,0.366409,3.82,0.121363,17701.87
1086,1205,0,0,tilt_error,82.73,0.429903,0.763736,4.021073,0.132699,0.132831,0.672829,0.044221,0.037954,0.360925,3.82,0.133387,16460.91
1087,1200,0,0,tilt_error,82.68,0.279244,0.337754,2.077165,0.109161,0.105393,0.531286,0.041012,0.038564,0.360129,3.82,0.112160,18334.00
1088,1199,0,0,tilt_error,82.75,0.293902,0.396971,2.266286,0.119384,0.122064,1.570000,0.042288,0.037707,0.351301,3.82,0.120555,17721.98
1089,1,0,0,heading_error,11.64,0.715367,0.000000,0.715367,0.001993,0.000000,0.001993,0.001957,0.000000,0.001957,0.07,0.000000,-581.14
